province_id	province_name	ward_id	ward_name
23	Ninh Bình	7078	Kim Sơn
23	Ninh Bình	3626	Kim Thanh
23	Ninh Bình	7084	Lai Thành
23	Ninh Bình	3629	Lê Hồ
23	Ninh Bình	3682	Liêm Hà
23	Ninh Bình	3589	Liêm Tuyền
23	Ninh Bình	6490	Liên Minh
23	Ninh Bình	3645	Lý Nhân
23	Ninh Bình	3630	Lý Thường Kiệt
23	Ninh Bình	6491	Minh Tân
23	Ninh Bình	6467	Minh Thái
23	Ninh Bình	21029	Mỹ Lộc
23	Ninh Bình	6405	Nam Định
23	Ninh Bình	6418	Nam Đồng
23	Ninh Bình	7127	Nam Hoa Lư
23	Ninh Bình	6425	Nam Hồng
23	Ninh Bình	21006	Nam Lý
23	Ninh Bình	6421	Nam Minh
23	Ninh Bình	6424	Nam Ninh
23	Ninh Bình	6422	Nam Trực
23	Ninh Bình	3646	Nam Xang
23	Ninh Bình	6437	Nghĩa Hưng
23	Ninh Bình	6446	Nghĩa Lâm
23	Ninh Bình	6452	Nghĩa Sơn
23	Ninh Bình	3632	Nguyễn Úy
23	Ninh Bình	3662	Nhân Hà
23	Ninh Bình	21038	Nho Quan
23	Ninh Bình	21033	Ninh Cường
23	Ninh Bình	6465	Ninh Giang
23	Ninh Bình	7087	Phát Diệm
23	Ninh Bình	6545	Phong Doanh
23	Ninh Bình	7106	Phú Long
23	Ninh Bình	3678	Phủ Lý
23	Ninh Bình	7107	Phú Sơn
23	Ninh Bình	3676	Phù Vân
23	Ninh Bình	6471	Quang Hưng
23	Ninh Bình	7088	Quang Thiện
23	Ninh Bình	6459	Quỹ Nhất
23	Ninh Bình	7109	Quỳnh Lưu
23	Ninh Bình	6460	Rạng Đông
23	Ninh Bình	3622	Tam Chúc
23	Ninh Bình	7135	Tam Điệp
23	Ninh Bình	6520	Tân Minh
23	Ninh Bình	21016	Tân Thanh
23	Ninh Bình	7058	Tây Hoa Lư
23	Ninh Bình	3683	Thanh Bình
23	Ninh Bình	3693	Thanh Lâm
23	Ninh Bình	3691	Thanh Liêm
23	Ninh Bình	6398	Thành Nam
23	Ninh Bình	7115	Thanh Sơn
23	Ninh Bình	6395	Thiên Trường
23	Ninh Bình	3617	Tiên Sơn
23	Ninh Bình	3660	Trần Thương
23	Ninh Bình	6477	Trực Ninh
23	Ninh Bình	7141	Trung Sơn
23	Ninh Bình	6412	Trường Thi
23	Ninh Bình	6543	Vạn Thắng
23	Ninh Bình	6399	Vị Khê
23	Ninh Bình	3666	Vĩnh Trụ
23	Ninh Bình	6485	Vụ Bản
23	Ninh Bình	6533	Vũ Dương
23	Ninh Bình	6512	Xuân Giang
23	Ninh Bình	6505	Xuân Hồng
23	Ninh Bình	6518	Xuân Hưng
23	Ninh Bình	21034	Xuân Trường
23	Ninh Bình	6537	Ý Yên
23	Ninh Bình	6523	Yên Cường
23	Ninh Bình	6524	Yên Đồng
23	Ninh Bình	7163	Yên Khánh
23	Ninh Bình	7172	Yên Mạc
23	Ninh Bình	7180	Yên Mô
23	Ninh Bình	7143	Yên Sơn
23	Ninh Bình	7178	Yên Thắng
23	Ninh Bình	7181	Yên Từ
24	Nghệ An	6609	An Châu
24	Nghệ An	6574	Anh Sơn
24	Nghệ An	6579	Anh Sơn Đông
24	Nghệ An	6701	Bắc Lý
24	Nghệ An	6651	Bạch Hà
24	Nghệ An	6655	Bạch Ngọc
24	Nghệ An	6944	Bích Hào
24	Nghệ An	6590	Bình Chuẩn
24	Nghệ An	7027	Bình Minh
24	Nghệ An	6592	Cam Phục
24	Nghệ An	6908	Cát Ngạn
24	Nghệ An	6814	Châu Bình
24	Nghệ An	6827	Châu Hồng
24	Nghệ An	6593	Châu Khê
24	Nghệ An	6828	Châu Lộc
24	Nghệ An	6822	Châu Tiến
24	Nghệ An	6704	Chiêu Lưu
24	Nghệ An	6594	Con Cuông
24	Nghệ An	6602	Cửa Lò
24	Nghệ An	6638	Diễn Châu
24	Nghệ An	21175	Đại Đồng
24	Nghệ An	6726	Đại Huệ
24	Nghệ An	21110	Đô Lương
24	Nghệ An	7034	Đông Hiếu
24	Nghệ An	21133	Đông Lộc
24	Nghệ An	6999	Đông Thành
24	Nghệ An	6619	Đức Châu
24	Nghệ An	7002	Giai Lạc
24	Nghệ An	6888	Giai Xuân
24	Nghệ An	6618	Hải Châu
24	Nghệ An	6762	Hải Lộc
24	Nghệ An	6911	Hạnh Lâm
24	Nghệ An	6915	Hoa Quân
24	Nghệ An	21095	Hoàng Mai
24	Nghệ An	6996	Hợp Minh
24	Nghệ An	6816	Hùng Chân
24	Nghệ An	6613	Hùng Châu
24	Nghệ An	21121	Hưng Nguyên
24	Nghệ An	6683	Hưng Nguyên Nam
24	Nghệ An	6706	Huồi Tụ
24	Nghệ An	6950	Hữu Khuông
24	Nghệ An	6707	Hữu Kiệm
24	Nghệ An	6709	Keng Đu
24	Nghệ An	6921	Kim Bảng
24	Nghệ An	6725	Kim Liên
24	Nghệ An	21119	Lam Thành
24	Nghệ An	6954	Lượng Minh
24	Nghệ An	6648	Lương Sơn
24	Nghệ An	6598	Mậu Thạch
24	Nghệ An	21107	Minh Châu
24	Nghệ An	6837	Minh Hợp
24	Nghệ An	6599	Môn Sơn
24	Nghệ An	6824	Mường Chọng
24	Nghệ An	6825	Mường Ham
24	Nghệ An	6711	Mường Lống
24	Nghệ An	6799	Mường Quàng
24	Nghệ An	6712	Mường Típ
24	Nghệ An	6713	Mường Xén
24	Nghệ An	6714	Mỹ Lý
24	Nghệ An	6715	Na Loi
24	Nghệ An	6716	Na Ngoi
24	Nghệ An	6718	Nậm Cắn
24	Nghệ An	6738	Nam Đàn
24	Nghệ An	6957	Nga My
24	Nghệ An	6774	Nghi Lộc
24	Nghệ An	21137	Nghĩa Đàn
24	Nghệ An	6893	Nghĩa Đồng
24	Nghệ An	6895	Nghĩa Hành
24	Nghệ An	6781	Nghĩa Hưng
24	Nghệ An	6782	Nghĩa Khánh
24	Nghệ An	6784	Nghĩa Lâm
24	Nghệ An	6786	Nghĩa Lộc
24	Nghệ An	6789	Nghĩa Mai
24	Nghệ An	6796	Nghĩa Thọ
24	Nghệ An	6571	Nhân Hòa
24	Nghệ An	6958	Nhôn Mai
24	Nghệ An	6745	Phúc Lộc
24	Nghệ An	6995	Quan Thành
24	Nghệ An	6614	Quảng Châu
24	Nghệ An	7000	Quang Đồng
24	Nghệ An	6804	Quế Phong
24	Nghệ An	21144	Quỳ Châu
24	Nghệ An	21146	Quỳ Hợp
24	Nghệ An	6882	Quỳnh Anh
24	Nghệ An	6845	Quỳnh Lưu
24	Nghệ An	6847	Quỳnh Mai
24	Nghệ An	6844	Quỳnh Phú
24	Nghệ An	6848	Quỳnh Sơn
24	Nghệ An	6871	Quỳnh Tam
24	Nghệ An	6874	Quỳnh Thắng
24	Nghệ An	6879	Quỳnh Văn
24	Nghệ An	6912	Sơn Lâm
24	Nghệ An	6928	Tam Đồng
24	Nghệ An	6840	Tam Hợp
24	Nghệ An	6961	Tam Quang
24	Nghệ An	6962	Tam Thái
24	Nghệ An	6901	Tân An
24	Nghệ An	6625	Tân Châu
24	Nghệ An	21147	Tân Kỳ
24	Nghệ An	20091	Tân Mai
24	Nghệ An	6899	Tân Phú
24	Nghệ An	7048	Tây Hiếu
24	Nghệ An	7037	Thái Hòa
24	Nghệ An	6748	Thần Lĩnh
24	Nghệ An	6570	Thành Bình Thọ
24	Nghệ An	6971	Thành Vinh
24	Nghệ An	6724	Thiên Nhẫn
24	Nghệ An	6810	Thông Thụ
24	Nghệ An	6662	Thuần Trung
24	Nghệ An	6887	Tiên Đồng
24	Nghệ An	6811	Tiền Phong
24	Nghệ An	6812	Tri Lễ
24	Nghệ An	6755	Trung Lộc
24	Nghệ An	6970	Trường Vinh
24	Nghệ An	6963	Tương Dương
24	Nghệ An	21129	Vạn An
24	Nghệ An	7014	Vân Du
24	Nghệ An	6668	Văn Hiến
24	Nghệ An	6753	Văn Kiều
24	Nghệ An	7010	Vân Tụ
24	Nghệ An	6978	Vinh Hưng
24	Nghệ An	6981	Vinh Lộc
24	Nghệ An	6974	Vinh Phú
24	Nghệ An	6575	Vĩnh Tường
24	Nghệ An	6913	Xuân Lâm
24	Nghệ An	6966	Yên Hòa
24	Nghệ An	6967	Yên Na
24	Nghệ An	7003	Yên Thành
24	Nghệ An	6699	Yên Trung
24	Nghệ An	6572	Yên Xuân
27	Lào Cai	5670	A Mú Sung
27	Lào Cai	1604	Âu Lâu
27	Lào Cai	5618	Bắc Hà
27	Lào Cai	5722	Bản Hồ
27	Lào Cai	5707	Bản Lầu
27	Lào Cai	5619	Bản Liền
27	Lào Cai	5673	Bản Xèo
27	Lào Cai	1622	Bảo Ái
27	Lào Cai	5651	Bảo Hà
27	Lào Cai	5621	Bảo Nhai
27	Lào Cai	5640	Bảo Thắng
27	Lào Cai	5660	Bảo Yên
27	Lào Cai	5675	Bát Xát
27	Lào Cai	5694	Cam Đường
27	Lào Cai	1624	Cảm Nhân
27	Lào Cai	5709	Cao Sơn
27	Lào Cai	1551	Cát Thịnh
27	Lào Cai	20968	Cầu Thia
27	Lào Cai	1552	Chấn Thịnh
27	Lào Cai	1580	Châu Quế
27	Lào Cai	1506	Chế Tạo
27	Lào Cai	5739	Chiềng Ken
27	Lào Cai	5622	Cốc Lầu
27	Lào Cai	21045	Cốc San
27	Lào Cai	5676	Dền Sáng
27	Lào Cai	5741	Dương Quỳ
27	Lào Cai	1584	Đông Cuông
27	Lào Cai	1555	Gia Hội
27	Lào Cai	5639	Gia Phú
27	Lào Cai	20905	Hạnh Phúc
27	Lào Cai	5698	Hợp Thành
27	Lào Cai	1535	Hưng Khánh
27	Lào Cai	1485	Khánh Hòa
27	Lào Cai	5745	Khánh Yên
27	Lào Cai	1509	Khao Mang
27	Lào Cai	1586	Lâm Giang
27	Lào Cai	1487	Lâm Thượng
27	Lào Cai	5701	Lào Cai
27	Lào Cai	1512	Lao Chải
27	Lào Cai	1563	Liên Sơn
27	Lào Cai	1503	Lục Yên
27	Lào Cai	5627	Lùng Phình
27	Lào Cai	1538	Lương Thịnh
27	Lào Cai	1588	Mậu A
27	Lào Cai	5748	Minh Lương
27	Lào Cai	1590	Mỏ Vàng
27	Lào Cai	20902	Mù Cang Chải
27	Lào Cai	5737	Mường Bo
27	Lào Cai	5678	Mường Hum
27	Lào Cai	21069	Mường Khương
27	Lào Cai	1492	Mường Lai
27	Lào Cai	5749	Nậm Chày
27	Lào Cai	1514	Nậm Có
27	Lào Cai	1611	Nam Cường
27	Lào Cai	5754	Nậm Xé
27	Lào Cai	5659	Nghĩa Đô
27	Lào Cai	20970	Nghĩa Lộ
27	Lào Cai	1562	Nghĩa Tâm
27	Lào Cai	5723	Ngũ Chỉ Sơn
27	Lào Cai	5716	Pha Long
27	Lào Cai	1523	Phình Hồ
27	Lào Cai	1593	Phong Dụ Hạ
27	Lào Cai	1594	Phong Dụ Thượng
27	Lào Cai	5641	Phong Hải
27	Lào Cai	5655	Phúc Khánh
27	Lào Cai	1494	Phúc Lợi
27	Lào Cai	1516	Púng Luông
27	Lào Cai	20909	Quy Mông
27	Lào Cai	5727	Sa Pa
27	Lào Cai	5763	Si Ma Cai
27	Lào Cai	5771	Sín Chéng
27	Lào Cai	1569	Sơn Lương
27	Lào Cai	5634	Tả Củ Tỷ
27	Lào Cai	5734	Tả Phìn
27	Lào Cai	5735	Tả Van
27	Lào Cai	1524	Tà Xi Láng
27	Lào Cai	1596	Tân Hợp
27	Lào Cai	1496	Tân Lĩnh
27	Lào Cai	5646	Tằng Loỏng
27	Lào Cai	1636	Thác Bà
27	Lào Cai	1576	Thượng Bằng La
27	Lào Cai	5663	Thượng Hà
27	Lào Cai	1525	Trạm Tấu
27	Lào Cai	1530	Trấn Yên
27	Lào Cai	5688	Trịnh Tường
27	Lào Cai	20971	Trung Tâm
27	Lào Cai	1577	Tú Lệ
27	Lào Cai	5742	Văn Bàn
27	Lào Cai	1570	Văn Chấn
27	Lào Cai	1617	Văn Phú
27	Lào Cai	1546	Việt Hồng
27	Lào Cai	5760	Võ Lao
27	Lào Cai	1598	Xuân Ái
27	Lào Cai	5666	Xuân Hòa
27	Lào Cai	5650	Xuân Quang
27	Lào Cai	5690	Y Tý
27	Lào Cai	1605	Yên Bái
27	Lào Cai	20967	Yên Bình
27	Lào Cai	1645	Yên Thành
28	Lạng Sơn	5976	Ba Sơn
28	Lạng Sơn	5927	Bắc Sơn
28	Lạng Sơn	21153	Bằng Mạc
28	Lạng Sơn	5962	Bình Gia
28	Lạng Sơn	5996	Cai Kinh
28	Lạng Sơn	5975	Cao Lộc
28	Lạng Sơn	5990	Châu Sơn
28	Lạng Sơn	21150	Chi Lăng
28	Lạng Sơn	21155	Chiến Thắng
28	Lạng Sơn	5968	Công Sơn
28	Lạng Sơn	6114	Điềm He
28	Lạng Sơn	21126	Đình Lập
28	Lạng Sơn	6064	Đoàn Kết
28	Lạng Sơn	5969	Đồng Đăng
28	Lạng Sơn	6022	Đông Kinh
28	Lạng Sơn	5948	Hoa Thám
28	Lạng Sơn	6084	Hoàng Văn Thụ
28	Lạng Sơn	6086	Hội Hoan
28	Lạng Sơn	5950	Hồng Phong
28	Lạng Sơn	5931	Hưng Vũ
28	Lạng Sơn	6005	Hữu Liên
28	Lạng Sơn	6015	Hữu Lũng
28	Lạng Sơn	6068	Kháng Chiến
28	Lạng Sơn	6106	Khánh Khê
28	Lạng Sơn	6036	Khuất Xá
28	Lạng Sơn	5988	Kiên Mộc
28	Lạng Sơn	6024	Kỳ Lừa
28	Lạng Sơn	6038	Lộc Bình
28	Lạng Sơn	6037	Lợi Bác
28	Lạng Sơn	6021	Lương Văn Tri
28	Lạng Sơn	6039	Mẫu Sơn
28	Lạng Sơn	6041	Na Dương
28	Lạng Sơn	6090	Na Sầm
28	Lạng Sơn	21162	Nhân Lý
28	Lạng Sơn	5934	Nhất Hòa
28	Lạng Sơn	21163	Quan Sơn
28	Lạng Sơn	6071	Quốc Khánh
28	Lạng Sơn	6072	Quốc Việt
28	Lạng Sơn	5956	Quý Hòa
28	Lạng Sơn	6027	Tam Thanh
28	Lạng Sơn	6110	Tân Đoàn
28	Lạng Sơn	6013	Tân Thành
28	Lạng Sơn	6075	Tân Tiến
28	Lạng Sơn	5940	Tân Tri
28	Lạng Sơn	5958	Tân Văn
28	Lạng Sơn	5995	Thái Bình
28	Lạng Sơn	6077	Thất Khê
28	Lạng Sơn	5959	Thiện Hòa
28	Lạng Sơn	5960	Thiện Long
28	Lạng Sơn	6012	Thiện Tân
28	Lạng Sơn	5961	Thiện Thuật
28	Lạng Sơn	6054	Thống Nhất
28	Lạng Sơn	6097	Thụy Hùng
28	Lạng Sơn	6063	Tràng Định
28	Lạng Sơn	6115	Tri Lễ
28	Lạng Sơn	6007	Tuấn Sơn
28	Lạng Sơn	6094	Văn Lãng
28	Lạng Sơn	21167	Vạn Linh
28	Lạng Sơn	6016	Vân Nham
28	Lạng Sơn	6101	Văn Quan
28	Lạng Sơn	5943	Vũ Lăng
28	Lạng Sơn	5944	Vũ Lễ
28	Lạng Sơn	6052	Xuân Dương
28	Lạng Sơn	6017	Yên Bình
28	Lạng Sơn	6122	Yên Phúc
29	Lâm Đồng	20038	1 Bảo Lộc
29	Lâm Đồng	5806	2 Bảo Lộc
29	Lâm Đồng	5805	3 Bảo Lộc
29	Lâm Đồng	5797	B’Lao
29	Lâm Đồng	20744	Bắc Bình
29	Lâm Đồng	10850	Bắc Gia Nghĩa
29	Lâm Đồng	2097	Bắc Ruộng
29	Lâm Đồng	20537	Bảo Lâm 1
29	Lâm Đồng	5785	Bảo Lâm 2
29	Lâm Đồng	5795	Bảo Lâm 3
29	Lâm Đồng	5792	Bảo Lâm 4
29	Lâm Đồng	5787	Bảo Lâm 5
29	Lâm Đồng	5852	Bảo Thuận
29	Lâm Đồng	2086	Bình Thuận
29	Lâm Đồng	5826	Cam Ly - Đà Lạt
29	Lâm Đồng	20538	Cát Tiên
29	Lâm Đồng	20539	Cát Tiên 2
29	Lâm Đồng	5810	Cát Tiên 3
29	Lâm Đồng	10867	Cư Jút
29	Lâm Đồng	5871	D’Ran
29	Lâm Đồng	20540	Di Linh
29	Lâm Đồng	5845	Đạ Huoai
29	Lâm Đồng	5844	Đạ Huoai 2
29	Lâm Đồng	5848	Đạ Huoai 3
29	Lâm Đồng	20542	Đạ Tẻh
29	Lâm Đồng	5841	Đạ Tẻh 2
29	Lâm Đồng	5842	Đạ Tẻh 3
29	Lâm Đồng	10883	Đắk Mil
29	Lâm Đồng	10887	Đắk Sắk
29	Lâm Đồng	10921	Đắk Song
29	Lâm Đồng	10863	Đắk Wil
29	Lâm Đồng	20549	Đam Rông 1
29	Lâm Đồng	20548	Đam Rông 2
29	Lâm Đồng	20546	Đam Rông 3
29	Lâm Đồng	20547	Đam Rông 4
29	Lâm Đồng	5869	Đinh Trang Thượng
29	Lâm Đồng	5902	Đinh Văn Lâm Hà
29	Lâm Đồng	5878	Đơn Dương
29	Lâm Đồng	10847	Đông Gia Nghĩa
29	Lâm Đồng	2048	Đông Giang
29	Lâm Đồng	2098	Đồng Kho
29	Lâm Đồng	10938	Đức An
29	Lâm Đồng	10902	Đức Lập
29	Lâm Đồng	2036	Đức Linh
29	Lâm Đồng	5886	Đức Trọng
29	Lâm Đồng	5865	Gia Hiệp
29	Lâm Đồng	2013	Hải Ninh
29	Lâm Đồng	2065	Hàm Kiệm
29	Lâm Đồng	2053	Hàm Liêm
29	Lâm Đồng	2041	Hàm Tân
29	Lâm Đồng	2055	Hàm Thắng
29	Lâm Đồng	2068	Hàm Thạnh
29	Lâm Đồng	2062	Hàm Thuận
29	Lâm Đồng	2054	Hàm Thuận Bắc
29	Lâm Đồng	2074	Hàm Thuận Nam
29	Lâm Đồng	5884	Hiệp Thạnh
29	Lâm Đồng	5859	Hòa Bắc
29	Lâm Đồng	5861	Hòa Ninh
29	Lâm Đồng	2014	Hòa Thắng
29	Lâm Đồng	2030	Hoài Đức
29	Lâm Đồng	20748	Hồng Sơn
29	Lâm Đồng	2016	Hồng Thái
29	Lâm Đồng	5872	Ka Đô
29	Lâm Đồng	10919	Kiến Đức
29	Lâm Đồng	10967	Krông Nô
29	Lâm Đồng	2058	La Dạ
29	Lâm Đồng	2126	La Gi
29	Lâm Đồng	5895	Lạc Dương
29	Lâm Đồng	5830	Lâm Viên - Đà Lạt
29	Lâm Đồng	5828	Lang Biang - Đà Lạt
29	Lâm Đồng	2115	Liên Hương
29	Lâm Đồng	2017	Lương Sơn
29	Lâm Đồng	2083	Mũi Né
29	Lâm Đồng	5908	Nam Ban Lâm Hà
29	Lâm Đồng	10865	Nam Dong
29	Lâm Đồng	10957	Nam Đà
29	Lâm Đồng	10844	Nam Gia Nghĩa
29	Lâm Đồng	5909	Nam Hà Lâm Hà
29	Lâm Đồng	10959	Nâm Nung
29	Lâm Đồng	2027	Nam Thành
29	Lâm Đồng	2109	Nghị Đức
29	Lâm Đồng	10910	Nhân Cơ
29	Lâm Đồng	5888	Ninh Gia
29	Lâm Đồng	2117	Phan Rí Cửa
29	Lâm Đồng	2022	Phan Sơn
29	Lâm Đồng	2088	Phan Thiết
29	Lâm Đồng	2094	Phú Quý
29	Lâm Đồng	5911	Phú Sơn Lâm Hà
29	Lâm Đồng	2087	Phú Thủy
29	Lâm Đồng	5912	Phúc Thọ Lâm Hà
29	Lâm Đồng	2125	Phước Hội
29	Lâm Đồng	10877	Quảng Hòa
29	Lâm Đồng	10878	Quảng Khê
29	Lâm Đồng	5877	Quảng Lập
29	Lâm Đồng	10962	Quảng Phú
29	Lâm Đồng	10879	Quảng Sơn
29	Lâm Đồng	10972	Quảng Tân
29	Lâm Đồng	10915	Quảng Tín
29	Lâm Đồng	10973	Quảng Trực
29	Lâm Đồng	5864	Sơn Điền
29	Lâm Đồng	2038	Sơn Mỹ
29	Lâm Đồng	2026	Sông Lũy
29	Lâm Đồng	2110	Suối Kiết
29	Lâm Đồng	10872	Tà Đùng
29	Lâm Đồng	5891	Tà Hine
29	Lâm Đồng	5892	Tà Năng
29	Lâm Đồng	5913	Tân Hà Lâm Hà
29	Lâm Đồng	2127	Tân Hải
29	Lâm Đồng	5893	Tân Hội
29	Lâm Đồng	2071	Tân Lập
29	Lâm Đồng	2042	Tân Minh
29	Lâm Đồng	2072	Tân Thành
29	Lâm Đồng	2107	Tánh Linh
29	Lâm Đồng	10903	Thuận An
29	Lâm Đồng	10940	Thuận Hạnh
29	Lâm Đồng	2092	Tiến Thành
29	Lâm Đồng	2035	Trà Tân
29	Lâm Đồng	10941	Trường Xuân
29	Lâm Đồng	10968	Tuy Đức
29	Lâm Đồng	2116	Tuy Phong
29	Lâm Đồng	2067	Tuyên Quang
29	Lâm Đồng	2121	Vĩnh Hảo
29	Lâm Đồng	20536	Xuân Hương - Đà Lạt
29	Lâm Đồng	5822	Xuân Trường - Đà Lạt
30	Lai Châu	21384	Bản Bo
30	Lai Châu	21387	Bình Lư
30	Lai Châu	21308	Bum Nưa
30	Lai Châu	21309	Bum Tở
30	Lai Châu	21336	Dào San
30	Lai Châu	21292	Đoàn Kết
30	Lai Châu	21357	Hồng Thu
30	Lai Châu	21321	Hua Bum
30	Lai Châu	21416	Khoen On
30	Lai Châu	21339	Khổng Lào
30	Lai Châu	21390	Khun Há
30	Lai Châu	21322	Lê Lợi
30	Lai Châu	21312	Mù Cả
30	Lai Châu	21399	Mường Khoa
30	Lai Châu	21418	Mường Kim
30	Lai Châu	21323	Mường Mô
30	Lai Châu	21307	Mường Tè
30	Lai Châu	21419	Mường Than
30	Lai Châu	21362	Nậm Cuổi
30	Lai Châu	21327	Nậm Hàng
30	Lai Châu	21364	Nậm Mạ
30	Lai Châu	21401	Nậm Sỏ
30	Lai Châu	21365	Nậm Tăm
30	Lai Châu	21368	Pa Tần
30	Lai Châu	21314	Pa Ủ
30	Lai Châu	21402	Pắc Ta
30	Lai Châu	21334	Phong Thổ
30	Lai Châu	21371	Pu Sam Cáp
30	Lai Châu	21348	Sì Lở Lầu
30	Lai Châu	21354	Sìn Hồ
30	Lai Châu	21349	Sin Suối Hồ
30	Lai Châu	20111	Tả Lèng
30	Lai Châu	21317	Tà Tổng
30	Lai Châu	21302	Tân Phong
30	Lai Châu	21397	Tân Uyên
30	Lai Châu	21414	Than Uyên
30	Lai Châu	21318	Thu Lũm
30	Lai Châu	21380	Tủa Sín Chải
33	Khánh Hòa	7246	Anh Dũng
33	Khánh Hòa	5340	Ba Ngòi
33	Khánh Hòa	20751	Bác Ái
33	Khánh Hòa	20755	Bác Ái Đông
33	Khánh Hòa	20750	Bác Ái Tây
33	Khánh Hòa	5352	Bắc Cam Ranh
33	Khánh Hòa	5286	Bắc Khánh Vĩnh
33	Khánh Hòa	5276	Bắc Nha Trang
33	Khánh Hòa	5327	Bắc Ninh Hòa
33	Khánh Hòa	7254	Bảo An
33	Khánh Hòa	20761	Cà Ná
33	Khánh Hòa	3335	Cam An
33	Khánh Hòa	3338	Cam Hiệp
33	Khánh Hòa	3329	Cam Lâm
33	Khánh Hòa	5344	Cam Linh
33	Khánh Hòa	5350	Cam Ranh
33	Khánh Hòa	7225	Công Hải
33	Khánh Hòa	5297	Diên Điền
33	Khánh Hòa	21464	Diên Khánh
33	Khánh Hòa	21467	Diên Lạc
33	Khánh Hòa	5299	Diên Lâm
33	Khánh Hòa	5302	Diên Thọ
33	Khánh Hòa	5358	Đại Lãnh
33	Khánh Hòa	7257	Đô Vinh
33	Khánh Hòa	7258	Đông Hải
33	Khánh Hòa	5334	Đông Khánh Sơn
33	Khánh Hòa	5320	Đông Ninh Hòa
33	Khánh Hòa	5318	Hòa Thắng
33	Khánh Hòa	5326	Hòa Trí
33	Khánh Hòa	5339	Khánh Sơn
33	Khánh Hòa	21462	Khánh Vĩnh
33	Khánh Hòa	7248	Lâm Sơn
33	Khánh Hòa	7250	Mỹ Sơn
33	Khánh Hòa	5354	Nam Cam Ranh
33	Khánh Hòa	5283	Nam Khánh Vĩnh
33	Khánh Hòa	5260	Nam Nha Trang
33	Khánh Hòa	5324	Nam Ninh Hòa
33	Khánh Hòa	5261	Nha Trang
33	Khánh Hòa	7227	Ninh Chử
33	Khánh Hòa	7232	Ninh Hải
33	Khánh Hòa	5319	Ninh Hòa
33	Khánh Hòa	7238	Ninh Phước
33	Khánh Hòa	7253	Ninh Sơn
33	Khánh Hòa	7259	Phan Rang
33	Khánh Hòa	20764	Phước Dinh
33	Khánh Hòa	20765	Phước Hà
33	Khánh Hòa	7240	Phước Hậu
33	Khánh Hòa	7241	Phước Hữu
33	Khánh Hòa	20464	Suối Dầu
33	Khánh Hòa	5305	Suối Hiệp
33	Khánh Hòa	5308	Tân Định
33	Khánh Hòa	5338	Tây Khánh Sơn
33	Khánh Hòa	5288	Tây Khánh Vĩnh
33	Khánh Hòa	5280	Tây Nha Trang
33	Khánh Hòa	5325	Tây Ninh Hòa
33	Khánh Hòa	7228	Thuận Bắc
33	Khánh Hòa	20767	Thuận Nam
33	Khánh Hòa	5292	Trung Khánh Vĩnh
33	Khánh Hòa	21461	Trường Sa
33	Khánh Hòa	5362	Tu Bông
33	Khánh Hòa	5361	Vạn Hưng
33	Khánh Hòa	5360	Vạn Ninh
33	Khánh Hòa	5267	Vạn Thắng
33	Khánh Hòa	7235	Vĩnh Hải
33	Khánh Hòa	7236	Xuân Hải
34	Hưng Yên	9738	A Sào
34	Hưng Yên	9863	Ái Quốc
34	Hưng Yên	21018	Ân Thi
34	Hưng Yên	9637	Bắc Đông Hưng
34	Hưng Yên	9641	Bắc Đông Quan
34	Hưng Yên	9794	Bắc Thái Ninh
34	Hưng Yên	9835	Bắc Thụy Anh
34	Hưng Yên	9658	Bắc Tiên Hưng
34	Hưng Yên	9697	Bình Định
34	Hưng Yên	9699	Bình Nguyên
34	Hưng Yên	9700	Bình Thanh
34	Hưng Yên	5131	Châu Ninh
34	Hưng Yên	5143	Chí Minh
34	Hưng Yên	9671	Diên Hà
34	Hưng Yên	5178	Đại Đồng
34	Hưng Yên	5236	Đoàn Đào
34	Hưng Yên	9742	Đồng Bằng
34	Hưng Yên	9844	Đồng Châu
34	Hưng Yên	9630	Đông Hưng
34	Hưng Yên	9635	Đông Quan
34	Hưng Yên	9811	Đông Thái Ninh
34	Hưng Yên	9790	Đông Thụy Anh
34	Hưng Yên	9847	Đông Tiền Hải
34	Hưng Yên	9657	Đông Tiên Hưng
34	Hưng Yên	5206	Đức Hợp
34	Hưng Yên	5230	Đường Hào
34	Hưng Yên	5212	Hiệp Cường
34	Hưng Yên	5188	Hoàn Long
34	Hưng Yên	5146	Hoàng Hoa Thám
34	Hưng Yên	5113	Hồng Châu
34	Hưng Yên	9676	Hồng Minh
34	Hưng Yên	5099	Hồng Quang
34	Hưng Yên	9723	Hồng Vũ
34	Hưng Yên	21048	Hưng Hà
34	Hưng Yên	9856	Hưng Phú
34	Hưng Yên	21019	Khoái Châu
34	Hưng Yên	21051	Kiến Xương
34	Hưng Yên	5175	Lạc Đạo
34	Hưng Yên	9705	Lê Lợi
34	Hưng Yên	9674	Lê Quý Đôn
34	Hưng Yên	9678	Long Hưng
34	Hưng Yên	21020	Lương Bằng
34	Hưng Yên	5168	Mễ Sở
34	Hưng Yên	9767	Minh Thọ
34	Hưng Yên	5224	Mỹ Hào
34	Hưng Yên	9851	Nam Cường
34	Hưng Yên	9629	Nam Đông Hưng
34	Hưng Yên	9805	Nam Thái Ninh
34	Hưng Yên	9831	Nam Thụy Anh
34	Hưng Yên	9853	Nam Tiền Hải
34	Hưng Yên	9653	Nam Tiên Hưng
34	Hưng Yên	5211	Nghĩa Dân
34	Hưng Yên	5169	Nghĩa Trụ
